file,loc,bcdKey,featureName,baseline,mdn,advice
"packages/scanner/examples/app.css","3","css.properties.word-break.auto-phrase","word-break: auto-phrase","false","","Feature is not in Baseline. Consider a fallback or feature detect before using (css.properties.word-break.auto-phrase)."
"packages/scanner/examples/app.css","2","css.properties.display","Display","high","https://developer.mozilla.org/docs/Web/CSS/display","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/examples/app.css","2","css.properties.display.grid","Grid","high","","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/examples/app.css","3","css.properties.word-break","word-break","high","https://developer.mozilla.org/docs/Web/CSS/word-break","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/examples/app.css","6","css.at-rules.container","Container queries","high","https://developer.mozilla.org/docs/Web/CSS/@container","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/examples/app.css","7","css.properties.color","Color","high","https://developer.mozilla.org/docs/Web/CSS/color","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","0","html.elements.head","<head>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/head","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","0","html.elements.body","<body>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/body","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","2","html.elements.html","<html>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/html","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","3","html.elements.meta","<meta>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/meta","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","4","html.elements.title","<title>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/title","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","5","html.elements.meta","<meta>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/meta","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","6","html.elements.style","<style>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/style","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","26","html.elements.h1","<h1> through <h6>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/Heading_Elements","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","28","html.elements.div","<div>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/div","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","28","html.elements.strong","<strong>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/strong","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","29","html.elements.div","<div>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/div","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","29","html.elements.strong","<strong>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/strong","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","29","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","30","html.elements.div","<div>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/div","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","31","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","32","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","33","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","36","html.elements.div","<div>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/div","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","37","html.elements.a","<a>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/a","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","37","html.elements.button","<button>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/button","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","39","html.elements.table","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/table","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","40","html.elements.caption","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/caption","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","41","html.elements.thead","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/thead","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","42","html.elements.tr","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tr","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","43","html.elements.th","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/th","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","44","html.elements.th","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/th","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","45","html.elements.th","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/th","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","46","html.elements.th","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/th","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","47","html.elements.th","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/th","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","48","html.elements.th","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/th","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","49","html.elements.th","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/th","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","52","html.elements.tbody","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tbody","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","54","html.elements.tr","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tr","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","55","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","55","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","56","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","56","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","57","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","58","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","59","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","59","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","60","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","61","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","63","html.elements.tr","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tr","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","64","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","64","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","65","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","65","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","66","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","67","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","68","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","68","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","69","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","69","html.elements.a","<a>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/a","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","70","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","72","html.elements.tr","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tr","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","73","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","73","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","74","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","74","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","75","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","76","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","77","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","77","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","78","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","79","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","81","html.elements.tr","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tr","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","82","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","82","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","83","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","83","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","84","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","85","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","86","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","86","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","87","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","87","html.elements.a","<a>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/a","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","88","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","90","html.elements.tr","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tr","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","91","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","91","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","92","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","92","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","93","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","94","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","95","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","95","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","96","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","96","html.elements.a","<a>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/a","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","97","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","99","html.elements.tr","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tr","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","100","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","100","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","101","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","101","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","102","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","103","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","104","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","104","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","105","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","105","html.elements.a","<a>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/a","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","106","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","108","html.elements.tr","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/tr","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","109","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","109","html.elements.span","<span>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/span","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","110","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","110","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","111","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","112","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","113","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","113","html.elements.code","<code>","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/code","Widely Baseline. Generally safe; still test on your supported browsers."
"packages/scanner/report.html","114","html.elements.td","Tables","high","https://developer.mozilla.org/docs/Web/HTML/Reference/Elements/td","Widely Baseline. Generally safe; still test on your supported browsers."
